Date,Open,High,Low,Close,Volume,Market Cap
"Jul 15, 2016",659.171020508,667.077026367,659.039978027,663.255004883,81673104,10453381650
"Jul 14, 2016",652.922973633,662.901977539,652.922973633,658.07800293,98511400,10370714378
"Jul 13, 2016",664.79699707,668.700012207,654.468017578,654.468017578,131449000,10312716681
"Jul 12, 2016",648.28302002,675.258972168,646.778991699,664.551025391,138172992,10470577835
"Jul 11, 2016",648.484008789,659.62902832,644.979980469,647.658996582,107910000,10203318330
"Jul 10, 2016",650.598999023,652.294006348,641.263977051,649.359985352,102532000,10229001841
"Jul 09, 2016",666.383972168,666.383972168,633.398986816,650.960021973,180536000,10252979330
"Jul 08, 2016",640.687988281,666.706970215,636.46697998,666.523010254,141970000,10496037616
"Jul 07, 2016",678.090026855,682.432006836,611.833984375,640.562011719,258091008,10084880016
"Jul 06, 2016",670.418029785,681.898010254,670.418029785,677.330993652,134960992,10661460872
"Jul 05, 2016",683.208984375,683.491027832,665.065979004,670.62701416,130476000,10553590036
"Jul 04, 2016",658.804016113,683.661987305,650.507995605,683.661987305,92008400,10756225162
"Jul 03, 2016",704.968017578,704.968017578,649.008972168,658.664001465,129512000,10360455388
"Jul 02, 2016",676.734008789,703.702026367,676.398986816,703.702026367,112354000,11066171356
"Jul 01, 2016",672.515014648,686.153991699,669.593994141,676.296020508,134431008,10632674990
"Jun 30, 2016",640.591003418,675.403015137,636.607971191,673.336975098,138980000,10583527799
"Jun 29, 2016",644.122009277,644.682006836,628.283996582,639.890014648,142456000,10055423427
"Jun 28, 2016",658.101989746,659.24798584,637.773010254,647.000976562,138384992,10164806261
"Jun 27, 2016",629.348999023,655.275024414,620.523986816,655.275024414,122134000,10292371661
"Jun 26, 2016",665.931030273,665.979980469,616.934020996,629.367004395,109225000,9883123077
"Jun 25, 2016",665.281005859,691.731018066,646.559020996,665.12298584,126656000,10442165051
"Jun 24, 2016",625.575012207,681.726989746,625.271972656,665.29901123,224316992,10442233719
"Jun 23, 2016",597.442993164,629.327026367,558.138977051,623.976989746,253462000,9791649877
"Jun 22, 2016",665.914978027,678.66998291,587.482971191,596.116027832,266392992,9352374507
"Jun 21, 2016",735.882995605,735.882995605,639.070007324,666.651977539,309944000,10456853278
"Jun 20, 2016",763.927001953,764.083984375,732.726989746,737.226013184,174511008,11561085979
"Jun 19, 2016",756.687988281,766.62097168,745.627990723,763.781005859,136184992,11974386667
"Jun 18, 2016",748.755981445,777.989990234,733.929016113,756.226989746,252718000,11852610450
"Jun 17, 2016",768.486999512,775.356018066,716.556030273,748.908996582,363320992,11734973407
"Jun 16, 2016",696.523010254,773.721984863,696.523010254,766.307983398,271633984,12004751236
"Jun 15, 2016",685.684997559,696.302978516,672.560974121,694.468994141,99223800,10876756116
"Jun 14, 2016",704.50402832,704.50402832,662.804016113,685.559020996,186694000,10734585656
"Jun 13, 2016",671.653991699,716.00402832,664.486999512,704.375976562,243295008,11026918233
"Jun 12, 2016",609.684020996,684.843994141,607.039001465,672.783996582,277084992,10529624647
"Jun 11, 2016",578.67401123,607.116027832,578.67401123,606.726989746,82357000,9493578714
"Jun 10, 2016",575.836975098,579.12701416,573.325012207,577.469970703,66991900,9033522014
"Jun 09, 2016",582.20300293,582.20300293,570.95098877,574.630004883,71301000,8987040811
"Jun 08, 2016",577.166992188,582.838989258,573.130004883,581.645019531,80265800,9094354021
"Jun 07, 2016",585.445007324,590.258972168,567.513977051,576.596984863,107770000,9013335474
"Jun 06, 2016",574.601989746,586.469970703,574.601989746,585.536987305,72138896,9151021089
"Jun 05, 2016",573.307983398,582.807983398,569.177978516,574.976989746,68874096,8983555643
"Jun 04, 2016",569.70501709,590.132019043,564.237976074,572.726989746,94925296,8945981422
"Jun 03, 2016",537.682006836,574.638000488,536.91998291,569.193969727,122020000,8889102698
"Jun 02, 2016",536.515014648,540.351989746,533.07800293,537.971984863,60378200,8399598923
"Jun 01, 2016",531.106994629,543.08001709,525.635986328,536.91998291,86061800,8381321200
"May 31, 2016",534.190979004,546.617980957,520.661987305,531.385986328,138450000,8293035755
"May 30, 2016",528.471008301,544.348999023,522.963012695,533.864013672,87958704,8330000111
"May 29, 2016",527.476989746,553.960021973,512.179016113,526.232971191,148736992,8209050618
"May 28, 2016",473.028991699,533.473022461,472.699005127,530.039978027,181199008,8266477338
"May 27, 2016",453.520996094,478.148986816,453.520996094,473.463989258,164780992,7382558440
"May 26, 2016",449.67199707,453.644012451,447.895996094,453.384002686,65203800,7067871184
"May 25, 2016",446.062011719,450.29800415,446.062011719,449.598999023,65231000,7007360094
"May 24, 2016",444.290985107,447.100006104,443.929992676,445.980987549,65783100,6949432035
"May 23, 2016",439.347991943,444.345001221,438.822998047,444.154998779,50582500,6919346395
"May 22, 2016",443.217987061,443.427001953,439.035003662,439.322998047,39657600,6842082300
"May 21, 2016",442.966003418,443.778015137,441.705993652,443.187988281,42762300,6900237725
"May 20, 2016",437.792999268,444.053985596,437.389007568,442.675994873,81987904,6890716750
"May 19, 2016",454.523986816,454.632995605,438.714996338,438.714996338,96027400,6827425412
"May 18, 2016",453.691009521,455.99798584,453.29901123,454.618988037,86850096,7073564772
"May 17, 2016",454.009002686,455.071990967,453.605010986,453.782989502,64100300,7058821457
"May 16, 2016",457.585998535,458.200012207,452.945007324,454.162994385,59171500,7063120268
"May 15, 2016",455.759002686,458.691986084,455.459014893,457.567993164,28514000,7114461730
"May 14, 2016",455.822998047,456.835998535,454.786010742,455.67098999,37209000,7083394303
"May 13, 2016",454.850006104,457.054992676,453.45300293,455.670013428,60845000,7081726955
"May 12, 2016",452.446990967,454.949005127,449.25,454.765991211,59849300,7065960832
"May 11, 2016",450.864013672,454.57598877,450.864013672,452.727996826,50605200,7032699388
"May 10, 2016",460.518005371,461.928985596,448.95401001,450.894989014,58956100,7002714977
"May 09, 2016",458.205993652,462.480987549,456.531005859,460.483001709,55493100,7149827444
"May 08, 2016",458.428985596,459.416992188,455.983001709,458.54800415,40315000,7117822794
"May 07, 2016",459.639007568,460.674987793,457.324005127,458.536010742,38364500,7115722136
"May 06, 2016",447.941986084,461.375,447.067993164,459.602996826,72796800,7130556704
"May 05, 2016",446.710998535,448.506011963,445.882995605,447.976013184,50440800,6948331748
"May 04, 2016",450.183013916,450.377990723,445.630004883,446.721984863,50407300,6927161701
"May 03, 2016",444.726989746,451.096984863,442.617004395,450.303985596,59366400,6980826502
"May 02, 2016",451.933013916,452.445007324,441.776000977,444.669006348,92127000,6891791430
"May 01, 2016",448.484008789,452.479003906,447.927001953,451.875,40660100,7001712750
"Apr 30, 2016",455.178009033,455.587005615,447.696990967,448.317993164,69322600,6944860514
"Apr 29, 2016",449.407989502,455.384002686,446.016998291,455.096984863,49258500,7048201013
"Apr 28, 2016",445.037994385,449.550994873,436.649993896,449.010986328,74064704,6952183242
"Apr 27, 2016",466.261993408,467.07901001,444.134002686,444.687011719,93564896,6883732526
"Apr 26, 2016",461.648010254,467.964996338,461.621002197,466.088989258,78971904,7213507974
"Apr 25, 2016",459.121002197,466.619995117,453.592010498,461.425994873,87091800,7139621427
"Apr 24, 2016",450.559997559,460.145996094,448.928009033,458.554992676,68198400,7093731211
"Apr 23, 2016",445.860992432,450.282012939,444.330993652,450.282012939,50485400,6964275296
"Apr 22, 2016",449.687988281,449.809997559,444.149993896,445.736999512,58804400,6892364370
"Apr 21, 2016",441.415985107,450.54800415,440.95199585,449.424987793,68204704,6947795903
"Apr 20, 2016",435.324005127,443.053985596,434.406005859,441.389007568,72890096,6821898724
"Apr 19, 2016",428.70300293,436.019989014,428.104003906,435.509002686,52810500,6729223763
"Apr 18, 2016",427.610992432,429.273986816,427.085998535,428.591003418,55670900,6620723761
"Apr 17, 2016",430.635986328,431.371002197,426.07901001,427.398986816,52125900,6600878376
"Apr 16, 2016",429.575012207,432.625,428.984008789,430.571990967,39392800,6648182380
"Apr 15, 2016",424.427001953,429.928009033,424.427001953,429.713012695,54801500,6633436610
"Apr 14, 2016",423.934997559,425.371002197,423.013000488,424.282012939,45281000,6548113819
"Apr 13, 2016",425.631988525,426.657989502,422.915985107,423.734008789,69060400,6537929600
"Apr 12, 2016",422.842987061,427.277008057,422.842987061,425.190002441,70728800,6558651418
"Apr 11, 2016",421.872009277,422.739013672,420.532989502,422.483001709,50747500,6515321585
"Apr 10, 2016",419.592010498,422.434997559,419.256988525,421.563995361,73478600,6499536744
"Apr 09, 2016",420.811004639,420.890991211,416.515014648,419.411010742,49792700,6464539022
"Apr 08, 2016",422.907012939,425.360992432,419.635009766,420.348999023,63454700,6477294354
"Apr 07, 2016",423.619995117,423.657012939,420.518005371,422.744995117,57858600,6512693215
"Apr 06, 2016",424.283996582,424.527008057,422.729003906,423.412994385,59091000,6521491709
"Apr 05, 2016",421.016998291,424.256988525,420.614013672,424.029998779,60718000,6529351750
"Apr 04, 2016",421.29901123,422.342987061,419.601013184,421.444000244,50634300,6487898586
"Apr 03, 2016",421.17300415,421.579986572,419.696990967,420.903991699,38053700,6477828309
"Apr 02, 2016",418.42199707,422.080993652,418.42199707,420.87298584,45681200,6475857111
"Apr 01, 2016",416.760009766,418.17300415,415.830993652,417.959991455,51235700,6429593619
"Mar 31, 2016",415.256988525,418.368988037,415.256988525,416.729003906,60215200,6409062819
"Mar 30, 2016",416.834014893,416.834014893,412.496002197,414.816009521,66034100,6378356002
"Mar 29, 2016",424.303985596,426.20300293,412.680999756,416.515991211,75411504,6402954687
"Mar 28, 2016",426.54800415,426.856994629,423.292999268,424.230987549,68522800,6519889575
"Mar 27, 2016",418.140014648,428.79699707,417.710998535,426.765014648,71229400,6557030843
"Mar 26, 2016",417.364990234,418.986999512,416.259002686,417.945007324,44650400,6420042696
"Mar 25, 2016",416.507995605,418.079986572,415.558013916,417.177001953,52560000,6406608048
"Mar 24, 2016",418.42401123,418.679992676,415.485992432,416.394012451,68346704,6393094869
"Mar 23, 2016",418.161010742,419.268005371,417.364013672,418.040985107,61444200,6416845742
"Mar 22, 2016",413.131988525,418.375,412.531005859,418.088989258,66813300,6416025151
"Mar 21, 2016",413.417999268,413.417999268,410.381011963,413.307006836,61655400,6341110984
"Mar 20, 2016",410.401000977,414.625,410.401000977,413.755004883,45947900,6346546570
"Mar 19, 2016",409.265014648,410.984008789,407.230010986,410.444000244,58423000,6294271612
"Mar 18, 2016",420.54699707,420.54699707,406.136993408,409.54800415,104940000,6279128504
"Mar 17, 2016",417.889007568,420.997009277,417.889007568,420.621002197,83528600,6447467967
"Mar 16, 2016",416.888000488,417.686004639,415.911987305,417.010986328,65185800,6390672724
"Mar 15, 2016",416.388000488,418.131011963,414.984985352,416.829986572,66781700,6386304534
"Mar 14, 2016",414.20098877,416.683990479,414.20098877,416.437988281,95259400,6378632901
"Mar 13, 2016",411.648010254,416.604003906,411.641998291,414.065002441,74322800,6340701565
"Mar 12, 2016",421.605010986,421.795013428,410.093994141,411.62399292,92712896,6301963440
"Mar 11, 2016",417.238006592,423.925994873,417.013000488,421.690002441,73969696,6454555816
"Mar 10, 2016",414.743988037,417.511993408,413.25100708,417.131011963,81022896,6383105414
"Mar 09, 2016",413.894012451,416.032012939,411.605987549,414.859985352,70012304,6346735710
"Mar 08, 2016",414.464996338,416.243011475,411.093994141,413.971984863,70311696,6331422309
"Mar 07, 2016",407.756988525,415.916992188,406.308990479,414.321014404,85762400,6335164892
"Mar 06, 2016",400.524993896,411.907012939,395.778015137,407.707000732,91212496,6232667872
"Mar 05, 2016",410.781005859,411.256988525,394.035003662,400.570007324,135384992,6122091567
"Mar 04, 2016",421.835998535,425.178009033,410.938995361,410.938995361,90856096,6279024638
"Mar 03, 2016",423.911987305,425.37298584,419.411010742,421.651000977,100484000,6441066887
"Mar 02, 2016",435.131011963,435.916992188,423.989013672,423.989013672,74955296,6475329604
"Mar 01, 2016",437.916992188,439.653015137,432.319000244,435.12298584,74895800,6643686404
"Feb 29, 2016",433.437988281,441.506988525,431.692993164,437.696990967,60694700,6681444705
"Feb 28, 2016",432.571014404,435.683013916,423.820007324,433.503997803,53033400,6615986322
"Feb 27, 2016",432.838989258,434.230987549,428.102996826,432.519012451,41893600,6599515471
"Feb 26, 2016",424.628997803,432.152008057,421.619995117,432.152008057,61486000,6592327507
"Feb 25, 2016",425.036987305,427.718994141,420.415008545,424.544006348,70798000,6474784226
"Feb 24, 2016",420.955993652,425.549987793,413.907012939,424.954986572,67743696,6479395124
"Feb 23, 2016",438.255004883,439.858001709,417.821014404,420.735992432,85244896,6413836323
"Feb 22, 2016",438.989013672,439.045013428,432.916992188,437.74798584,85385200,6671673493
"Feb 21, 2016",437.773010254,448.04598999,429.07699585,438.79800415,89820704,6686294225
"Feb 20, 2016",421.601013184,441.984008789,421.601013184,437.164001465,93992096,6659985887
"Feb 19, 2016",422.730010986,423.104003906,417.604003906,420.785003662,55711300,6408881658
"Feb 18, 2016",416.571990967,425.996002197,415.638000488,422.37298584,76752600,6431547586
"Feb 17, 2016",407.656005859,421.166992188,406.783996582,416.321990967,83193600,6337628174
"Feb 16, 2016",401.432006836,408.945007324,401.432006836,407.488006592,73093104,6201590434
"Feb 15, 2016",407.567993164,410.381011963,397.74899292,400.184997559,74070496,6089064891
"Feb 14, 2016",392.932006836,407.230010986,392.932006836,407.230010986,74469800,6194711495
"Feb 13, 2016",384.640991211,391.859985352,384.640991211,391.859985352,61911700,5959279526
"Feb 12, 2016",379.686004639,384.95401001,379.600006104,384.263000488,67042800,5842238586
"Feb 11, 2016",382.114013672,383.130004883,376.398986816,379.653991699,74375600,5770550973
"Feb 10, 2016",376.145996094,385.483001709,375.782989502,381.648986816,85130896,5799042060
"Feb 09, 2016",373.42300415,377.246002197,372.898010254,376.028991699,55318500,5712106127
"Feb 08, 2016",376.756988525,379.878997803,373.334014893,373.446990967,47671100,5671240831
"Feb 06, 2016",386.588989258,386.631011963,372.386993408,376.522003174,49249300,5714879155
"Feb 05, 2016",388.898010254,391.093994141,385.571990967,386.54901123,43825000,5865136968
"Feb 04, 2016",370.17401123,391.608001709,369.993011475,389.593994141,69285504,5909517630
"Feb 03, 2016",374.645996094,374.950012207,368.045013428,369.949005127,45933400,5609971377
"Feb 02, 2016",372.920013428,375.882995605,372.920013428,374.447998047,40378700,5676528707
"Feb 01, 2016",369.350006104,378.071990967,367.957000732,373.055999756,51656700,5653747618
"Jan 31, 2016",378.292999268,380.346984863,367.834991455,368.766998291,37894300,5587253351
"Jan 30, 2016",378.864990234,380.916992188,376.490997314,378.255004883,30284400,5729296096
